element,link,executor,core,partition,sleeping_guard,sleeping_instantiate,sleeping_apply,total_time,time_tuples,time_instantiate,time_extract,time_broadcast,time_apply
150,220,2,4,32,500,500,500,83623.791636,205.130874,62337.604922,0.630086,44.899239,21035.526515
150,220,2,4,32,500,500,500,81280.768142,199.5661,60095.391123,0.598708,36.620133,20948.592078
150,220,2,4,32,1000,1000,1000,147002.163568,195.877933,105714.756545,0.688466,37.77491,41053.065714
150,220,2,4,32,1000,1000,1000,147466.236645,194.178754,106086.059345,0.936534,80.241624,41104.820388
150,220,2,4,32,1000,1000,1000,142692.373262,191.846911,101390.706143,0.449711,34.503167,41074.86733
150,220,2,4,32,1000,1000,1000,140693.42020500003,198.488454,99562.034501,0.580136,39.156048,40893.161066
150,220,2,4,32,1000,1000,1000,140852.22621,195.616928,99433.729698,0.671827,39.936256,41182.271501
150,220,2,4,32,2000,2000,2000,280988.750598,200.780345,199575.004703,0.670866,56.485945,81155.808739
150,220,2,4,32,2000,2000,2000,276794.16386200004,194.317577,195369.36569,0.518549,37.083741,81192.878305
150,220,2,4,32,2000,2000,2000,276560.876108,193.002123,195293.514722,0.560119,36.297699,81037.501445
150,220,2,4,32,2000,2000,2000,279599.25059,200.50974,198375.208293,0.537658,40.12098,80982.873919
150,220,2,4,32,2000,2000,2000,277645.857487,203.600393,196422.851474,0.478571,40.593402,80978.333647
150,220,2,4,32,2000,2000,2000,276380.221986,201.096398,195071.693552,0.589773,39.373901,81067.468362
150,220,2,4,32,2000,2000,2000,271827.352278,213.636515,190402.029482,0.509581,36.793917,81174.382783
150,220,2,1,8,2000,2000,2000,940793.9812800001,208.965562,629769.642787,0.74898,52.754595,310761.869356
150,220,2,1,8,2000,2000,2000,941380.024438,219.116679,630544.474509,0.380156,30.958709,310585.094385
150,220,2,1,8,2000,2000,2000,936961.888599,204.014583,625993.042629,0.761595,37.717035,310726.352757
150,220,2,8,64,0,0,0,7202.310508,203.181847,6722.255513,0.4733,37.659248,238.7406
150,220,4,8,128,2000,2000,2000,88686.123087,205.495915,68190.121559,0.590296,42.01469,20247.900627
150,220,2,8,64,500,500,500,49102.668748,194.662328,38053.33033,0.479832,35.623459,10818.572799
150,220,2,8,64,1000,1000,1000,82167.787072,211.143493,61066.839292,0.616152,37.207287,20851.980848
150,220,4,8,128,120,120,120,22777.566021,201.4513,18796.101803,0.504426,34.577745,3744.930747
150,220,2,8,64,250,250,250,34309.265320000006,213.351357,28263.594013,0.45235,35.870909,5795.996691
150,220,2,8,64,2000,2000,2000,157444.903423,191.538354,116444.05557,0.515969,35.288351,40773.505179
150,220,4,8,128,0,0,0,7435.590165,211.659243,6915.863163,0.492187,37.637541,269.938031
150,220,4,8,128,500,500,500,37393.515311,200.613538,31215.674612,0.455783,37.104554,5939.666824
150,220,2,8,64,120,120,120,25160.317616,199.183554,21693.472573,0.516919,41.861377,3225.283193
150,220,4,8,128,1000,1000,1000,50531.067673000005,204.224956,39976.717878,0.916248,34.178925,10315.029666
150,220,4,8,128,250,250,250,30092.524509,207.855802,26306.311975,0.475108,35.512036,3542.369588
150,220,2,8,64,0,0,0,7319.389683,194.284058,6841.056552,0.462783,37.057738,246.528552
150,220,4,8,128,2000,2000,2000,86649.733753,201.572534,66191.254632,0.664381,38.852246,20217.38996
150,220,2,8,64,500,500,500,49700.917998000004,194.66681,38576.811505,0.53142,43.292234,10885.616029
150,220,2,8,64,1000,1000,1000,78126.35486400001,196.08363,57032.392484,0.594956,40.330217,20856.953577
150,220,4,8,128,120,120,120,26588.979083,207.282887,24107.048334,0.489336,37.242216,2236.91631
150,220,2,8,64,250,250,250,35546.482513,201.543609,29470.314246,0.79613,64.032382,5809.796146
150,220,2,8,64,2000,2000,2000,160064.719793,198.618722,118997.835522,0.475227,35.030778,40832.759544
150,220,4,8,128,0,0,0,7635.837783,197.234947,7135.335166,0.450795,37.142055,265.67482
150,220,4,8,128,500,500,500,36176.647193,202.667781,30009.254949,0.427079,37.751383,5926.546001
150,220,2,8,64,120,120,120,24704.883030999998,199.262207,21126.763742,0.765771,41.122004,3336.969307
150,220,4,8,128,1000,1000,1000,49393.487112999996,200.150385,38908.504575,0.491672,36.396947,10247.943534
150,220,4,8,128,250,250,250,30099.790544999996,195.823482,26132.713856,0.419356,36.602757,3734.231094
150,220,2,8,64,0,0,0,22110.694115000002,190.2149,19277.314263,0.498327,52.187932,2590.478693
150,220,4,8,128,2000,2000,2000,78669.85721,202.800757,58166.8078,0.496678,39.468031,20260.283944
150,220,2,8,64,500,500,500,50297.579128000005,196.90228,39226.561279,0.579346,43.497146,10830.039077
150,220,2,8,64,1000,1000,1000,77441.52900499999,204.438998,56338.012198,0.68284,37.106306,20861.288663
150,220,4,8,128,120,120,120,26293.605894,197.254183,23836.527427,0.492564,35.572867,2223.758853
150,220,2,8,64,250,250,250,35208.596738,205.040395,29118.155313,0.62657,43.412588,5841.361872
150,220,2,8,64,2000,2000,2000,156328.073121,194.094293,115261.728556,0.936257,51.912649,40819.401366
150,220,4,8,128,0,0,0,23317.039976,201.547308,18212.922501,0.483148,52.136764,4849.950255
150,220,4,8,128,500,500,500,35844.309725,195.15625,29573.843778,0.4634,37.251336,6037.594961
150,220,2,8,64,120,120,120,28911.471885000003,199.88252,25471.199787,0.543542,43.497028,3196.349008
150,220,4,8,128,1000,1000,1000,50886.869753000006,208.114535,40371.318138,0.817196,52.819668,10253.800216
150,220,4,8,128,250,250,250,29787.797874,199.145267,25969.763248,0.563084,34.572421,3583.753854
150,220,2,8,64,0,0,0,6730.539941,199.148874,6260.515195,0.414293,35.922982,234.538597
150,220,4,8,128,2000,2000,2000,80369.85497300001,196.614276,59802.053706,0.681911,39.316933,20331.188147
150,220,2,8,64,500,500,500,49802.94057,199.240689,38696.352273,0.633679,61.823686,10844.890243
150,220,2,8,64,1000,1000,1000,81103.725087,196.761026,59974.777182,0.528699,38.480808,20893.177372
150,220,4,8,128,120,120,120,26393.722328999997,198.689562,23959.723452,0.397286,32.648308,2202.263721
150,220,2,8,64,250,250,250,36571.006112,194.01916,30540.490413,0.4592,35.738177,5800.299162
150,220,2,8,64,2000,2000,2000,156219.505207,196.437734,115148.911274,0.51275,36.766697,40836.876752
150,220,4,8,128,0,0,0,11641.915604,203.112845,10021.383528,0.636222,60.104692,1356.678317
150,220,4,8,128,500,500,500,37414.374786,198.382444,31276.95186,0.53907,39.596224,5898.905188
150,220,2,8,64,120,120,120,24087.513473,193.329845,19932.56402,0.464621,55.934135,3905.220852
150,220,4,8,128,1000,1000,1000,50150.874300999996,203.492063,39680.283163,0.448519,35.384412,10231.266144
150,220,4,8,128,250,250,250,28945.569358999997,203.709742,25152.043847,0.553771,40.844927,3548.417072
150,220,2,8,64,0,0,0,13591.650707999997,208.837692,11611.623982,0.410038,33.841789,1736.937207
150,220,4,8,128,2000,2000,2000,80033.788614,196.279368,59591.50743,0.404987,35.594576,20210.002253
150,220,2,8,64,500,500,500,50275.081566999994,197.66713,39268.472832,0.399772,33.405297,10775.136536
150,220,2,8,64,1000,1000,1000,79305.75208399999,196.515788,58287.183046,0.580867,36.787287,20784.685096
150,220,4,8,128,120,120,120,23929.252990999998,206.769748,17990.750328,0.395442,32.883594,5698.453879
150,220,2,8,64,250,250,250,35397.146502999996,200.600007,29356.451726,0.544725,40.792146,5798.757899
150,220,2,8,64,2000,2000,2000,151229.21659,206.065904,110163.339308,0.55443,38.479041,40820.777907
150,220,4,8,128,0,0,0,10981.892860000002,198.226412,9361.813314,0.771521,44.315965,1376.765648
150,220,4,8,128,500,500,500,36517.871446,193.49411,30341.006491,0.513654,35.413672,5947.443519
150,220,2,8,64,120,120,120,24766.255226000005,196.987646,20735.522346,0.517938,44.190017,3789.037279
150,220,4,8,128,1000,1000,1000,51178.601969999996,210.248529,40672.554223,0.627432,43.272173,10251.899613
150,220,4,8,128,250,250,250,27840.584651000005,200.491526,24089.794182,0.513996,39.46646,3510.318487
150,220,2,8,64,0,0,0,21693.046757999997,196.069395,17836.099227,0.444426,32.630021,3627.803689
150,220,4,8,128,2000,2000,2000,87673.48803899999,204.037124,67161.352952,0.5989,36.432096,20271.066967
150,220,2,8,64,500,500,500,48603.44238,210.758363,37479.347895,0.613294,53.512295,10859.210533
150,220,2,8,64,1000,1000,1000,78698.654597,193.820505,57603.565106,0.553231,62.213547,20838.502208
150,220,4,8,128,120,120,120,24086.125729,198.535134,21384.35814,0.510046,37.749385,2464.973024
150,220,2,8,64,250,250,250,37654.539288,211.57269,31520.110136,0.563796,41.879936,5880.41273
150,220,2,8,64,2000,2000,2000,155736.85258200002,197.049123,114653.186821,0.421335,38.540828,40847.654475
150,220,4,8,128,0,0,0,7379.271687,200.444609,6695.273069,0.482759,42.150713,440.920537
150,220,4,8,128,500,500,500,37404.069650000005,198.398936,31079.519013,0.537518,36.877582,6088.736601
150,220,2,8,64,120,120,120,28998.271554,208.32947,25517.6203,0.52591,39.20647,3232.589404
150,220,4,8,128,1000,1000,1000,51364.380148000004,204.198891,40838.572492,0.755899,41.2261,10279.626766
150,220,4,8,128,250,250,250,28577.359919999995,196.366832,24705.402961,0.795056,58.71621,3616.078861
150,220,2,8,64,0,0,0,6736.746581999999,196.839636,6329.570834,0.455418,34.369414,175.51128
150,220,4,8,128,2000,2000,2000,83582.52390599999,197.958791,63082.39127,0.580458,40.792385,20260.801002
150,220,2,8,64,500,500,500,47886.887945,201.983831,36813.758346,0.505391,54.604868,10816.035509
150,220,2,8,64,1000,1000,1000,80957.686573,195.158828,59839.64949,0.771614,37.621344,20884.485297
150,220,4,8,128,120,120,120,23235.965739000003,196.993933,20626.127082,0.539427,41.208073,2371.097224
150,220,2,8,64,250,250,250,36005.355139,196.316824,29978.672984,0.58137,46.207788,5783.576173
150,220,2,8,64,2000,2000,2000,156833.017714,191.961585,115816.197749,0.576367,34.953327,40789.328686
150,220,4,8,128,0,0,0,10252.554883000003,191.711057,9666.248009,0.58042,69.941075,324.074322
150,220,4,8,128,500,500,500,37657.477437,203.531716,32160.14526,0.511457,40.169583,5253.119421
150,220,2,8,64,120,120,120,30074.357463999997,202.854418,26577.612586,0.620015,35.279539,3257.990906
150,220,4,8,128,1000,1000,1000,50805.58066000001,195.256823,40343.566781,0.467392,35.402048,10230.887616
150,220,4,8,128,250,250,250,26875.701089,199.843876,23169.947027,0.452189,38.104565,3467.353432
150,220,2,8,64,0,0,0,7045.338806000001,202.798715,6567.856797,0.498666,35.433436,238.751192
150,220,4,8,128,2000,2000,2000,86311.341304,200.075327,65817.704541,0.521945,43.533169,20249.506322
150,220,2,8,64,500,500,500,48568.334468,197.77641,37484.578998,0.791006,55.377498,10829.810556
150,220,2,8,64,1000,1000,1000,79257.952411,202.871328,58069.65367,0.681617,63.034278,20921.711518
150,220,4,8,128,120,120,120,24900.762862,201.504805,22250.744682,0.470457,36.438744,2411.604174
150,220,2,8,64,250,250,250,32649.284321,205.720833,26634.816792,0.484874,36.181133,5772.080689
150,220,2,8,64,2000,2000,2000,148921.31835000002,197.260875,107875.576841,0.720505,57.361093,40790.399036
150,220,4,8,128,0,0,0,6904.373484999999,198.351092,6418.004102,0.46912,42.423569,245.125602
150,220,4,8,128,500,500,500,36825.448410000005,194.419556,30488.477649,0.535751,34.935012,6107.080442
150,220,2,8,64,120,120,120,20789.453959,193.960266,16302.423936,0.433556,57.014392,4235.621809
150,220,4,8,128,1000,1000,1000,51535.11433499999,213.074016,41030.729896,0.428205,33.346857,10257.535361
150,220,4,8,128,250,250,250,29226.046097,194.633142,25477.112966,0.693521,79.374415,3474.232053
150,220,2,8,64,0,0,0,9369.124592,198.927738,8955.844009,0.446227,34.534719,179.371899
150,220,4,8,128,2000,2000,2000,81745.25815499999,203.791996,61274.262034,0.416816,37.106086,20229.681223
150,220,2,8,64,500,500,500,49856.264421,191.848248,38852.019749,0.413974,33.177307,10778.805143
150,220,2,8,64,1000,1000,1000,79166.953221,199.258686,58065.908751,0.49563,49.175803,20852.114351
150,220,4,8,128,120,120,120,27230.119789000004,193.684266,24676.753991,0.591461,42.833782,2316.256289
150,220,2,8,64,250,250,250,34536.916287,195.312264,28494.63929,0.520754,41.924511,5804.519468
150,220,2,8,64,2000,2000,2000,151988.288053,191.593796,110944.48563,0.364694,34.661848,40817.182085
150,220,4,8,128,0,0,0,7920.777384,204.402221,7387.906776,0.475878,38.551388,289.441121
150,220,4,8,128,500,500,500,37555.039005000006,195.076205,31169.307508,0.480741,36.172298,6154.002253
150,220,2,8,64,120,120,120,30510.970610999997,192.606642,27058.757701,0.534696,42.369693,3216.701879
150,220,4,8,128,1000,1000,1000,51096.282478,195.312182,40592.263939,0.754372,39.466706,10268.485279
150,220,4,8,128,250,250,250,29876.253637,191.560717,26066.080952,0.494349,33.475892,3584.641727
150,220,2,8,64,0,0,0,6509.535462,217.176774,6018.49192,0.572346,39.833133,233.461289
150,220,4,8,128,2000,2000,2000,80313.17440599999,200.043521,59797.259159,0.520883,37.756462,20277.594381
150,220,2,8,64,500,500,500,46085.28621400001,193.457816,34991.915155,0.800448,49.41753,10849.695265
150,220,2,8,64,1000,1000,1000,78721.41977,196.411092,57617.640102,0.519054,35.878909,20870.970613
150,220,4,8,128,120,120,120,26903.585700000003,209.751475,24347.219354,0.579359,40.299745,2305.735767
150,220,2,8,64,250,250,250,36637.773703,194.932493,30507.487464,0.620719,43.407641,5891.325386
150,220,2,8,64,2000,2000,2000,148538.914484,195.461405,107486.057059,0.543834,40.904045,40815.948141
150,220,4,8,128,0,0,0,6317.441548,199.176997,5799.92982,0.633033,45.701889,271.999809
150,220,4,8,128,500,500,500,38879.69344,198.312221,32585.952626,0.55724,37.333801,6057.537552
150,220,2,8,64,120,120,120,24155.970402,202.022277,19933.570512,0.498321,37.069172,3982.81012
150,220,4,8,128,1000,1000,1000,51624.037276,198.252039,41171.225391,0.537273,36.23474,10217.787833
150,220,4,8,128,250,250,250,28667.791308,198.63905,24785.730299,0.442159,36.569123,3646.410677
